metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299201,1.000000,,,,,,,,,contacts,,,,,,,
dropped_iterations,1740299202,1.000000,,,,,,,,,contacts,,,,,,,
http_reqs,1740299202,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1740299202,255.055000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1740299202,545.389200,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1740299202,253.645400,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1740299202,256.619600,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1740299202,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1740299202,255.055000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1740299202,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1740299202,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
checks,1740299202,1.000000,Verify response status = 200,,,,,,,,contacts,,,,,,,
constant_arrival_rate_trend,1740299202,255.055000,,,,,,,,,contacts,,,,,,vu=2,
constant_arrival_rate_rate,1740299202,1.000000,,,,,,,,,contacts,,,,,,vu=2,
constant_arrival_rate_counter,1740299202,1.000000,,,,,,,,,contacts,,,,,,vu=2,
data_sent,1740299202,454.000000,,,,,,,,,contacts,,,,,,,
data_received,1740299202,5030.000000,,,,,,,,,contacts,,,,,,,
iteration_duration,1740299202,801.634600,,,,,,,,,contacts,,,,,,,
iterations,1740299202,1.000000,,,,,,,,,contacts,,,,,,,
http_reqs,1740299202,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1740299202,260.513200,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1740299202,587.190900,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1740299202,253.645400,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1740299202,255.430400,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1740299202,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,
